instances,row_original,feature_kDN,feature_DS,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
438,437,0.4,0.4444444444444444,0.9454545454545454,0.4939225373993255,0.4939225373993255,0.0,0.4889217812615053,0.9966996699669968,0.9999968767372144,0.0,0.9983498349834984,0.666672447821207,0.6666839013196992,0.6,1.0,0.9994195685838306,0.5071182291772209,0.4947175354033277,0.72
439,438,0.5,0.962962962962963,0.1272727272727272,0.4939754420366039,0.4939754420366039,0.0,0.4282586854797402,0.9966996699669968,0.998524811559384,0.0,0.9983498349834984,0.6725050396438745,0.6766808039290011,0.6,1.0,0.9977990267866786,0.5395659357109306,0.5,0.55
440,439,0.6,0.8148148148148149,0.1272727272727272,0.5060612831931766,0.5060612831931766,0.0,0.4837578327561245,0.9966996699669968,0.9994301054516496,0.0,1.0,0.6694155135022194,0.67083638528712,0.6,1.0,0.0015367873197682,0.499111664753212,0.4870738150352878,0.6
441,440,0.5,0.6296296296296297,0.0727272727272727,0.5060515237587981,0.5060515237587981,0.0,0.4803940784322176,0.995049504950495,0.9989366407372404,0.0,1.0,0.6706083291679636,0.6737593493066775,0.2,1.0,0.0038294750260151,0.5232621339034319,0.5,0.51
442,441,0.7,0.6296296296296297,0.4181818181818181,0.4939256354314393,0.4939256354314393,0.5,0.4624508396574204,0.9966996699669968,0.9999093885662458,0.0033003300330033,0.9966996699669968,0.6671900958264525,0.667442233942516,0.4,1.0,0.0015191304260658,0.5048243060314039,0.4872716033734066,0.46
443,442,0.5,0.5925925925925926,0.5818181818181818,0.493923095257506,0.493923095257506,0.0,0.4938498068785872,0.9966996699669968,0.9999741502807764,0.0,1.0,0.6667416101153029,0.6668313984295765,0.4,0.0,0.99941795356651,0.5072215860867115,0.4947273186171393,0.47
444,443,0.8,1.0,0.7818181818181819,0.5060773002743659,0.5060773002743659,1.0,0.5947142356478049,0.9983498349834984,0.9999946536260764,0.0082508250825082,1.0,0.6667105791303761,0.6667263306812977,0.2,1.0,2.212260501126992e-05,0.4901219663984113,0.4865653915616028,0.44
445,444,0.2,0.4444444444444444,0.0909090909090909,0.4885437771892943,0.4885437771892943,0.5,0.5130276776752251,0.9983498349834984,0.984128207052182,0.0,0.9983498349834984,0.7914142203409124,0.8604587766629347,0.8,1.0,0.0066754324492939,0.6936194115325319,0.4755860750978641,0.6
446,445,0.3,0.4444444444444444,0.9454545454545454,0.4939225228043862,0.4939225228043862,1.0,0.5253934702547144,0.9983498349834984,0.999997569570645,0.0,1.0,0.666671298814913,0.6666799090847018,0.8,1.0,0.999977889017554,0.5100333181919705,0.513440327968766,0.82
447,446,0.5,0.5555555555555556,0.9636363636363636,0.4939224885518573,0.4939224885518573,0.75,0.6375666880527386,0.9983498349834984,0.9999993542585768,0.0099009900990099,0.9983498349834984,0.6666688702138953,0.6666702923430226,0.2,0.0,0.0016247103322833,0.5033462293983912,0.4866270777048905,0.21
448,447,0.4,0.4074074074074074,0.1818181818181818,0.4941860199527736,0.4941860199527736,1.0,0.5677105428501106,0.9983498349834984,0.9972009879761756,0.0,0.9983498349834984,0.6834161791869009,0.6940809583999964,0.4,1.0,0.0003991706216944,0.5475733198123415,0.5,0.74
449,448,0.5,0.5555555555555556,0.1454545454545454,0.505886230019766,0.505886230019766,1.0,0.5248152589960536,0.9983498349834984,0.9976301013890888,0.0033003300330033,1.0,0.6846159157262058,0.6904140538069664,0.6,0.0,0.0051848081746084,0.4603347773519421,0.5263033389642509,0.46
450,449,0.7,0.7407407407407407,0.2363636363636363,0.4955639971047116,0.4955639971047116,1.0,0.5083272399084108,0.9983498349834984,0.9916298373593744,0.0,1.0,0.6936136347470877,0.7208101955990689,0.2,0.0,0.9992034641844536,0.6581736402371527,0.5109108050882306,0.52
451,450,0.3,0.5925925925925926,0.1818181818181818,0.5039548683362521,0.5039548683362521,0.0,0.4605065837881064,0.9933993399339934,0.9879773706920816,0.0,1.0,0.7038776497842346,0.7413458800460889,0.8,1.0,0.0012262981213889,0.73939940412333,0.4947215188068718,0.79
452,451,0.4,0.3333333333333333,0.109090909090909,0.5060391412743614,0.5060391412743614,0.0,0.4866507790627816,0.9966996699669968,0.9989898820070332,0.0,0.9983498349834984,0.6724260558078259,0.6755245050302552,0.4,1.0,0.0007081722326889,0.5075038659554169,0.5,0.53
453,452,0.4,0.2962962962962963,0.4727272727272727,0.4939249520541259,0.4939249520541259,1.0,0.5076572933850868,0.9983498349834984,0.9999060908753415,0.0,1.0,0.6669853691695327,0.6673344520209631,0.6,0.0,0.9966777050846336,0.507546149022478,0.5,0.54
454,453,0.2,0.4444444444444444,0.2181818181818181,0.4966648383928922,0.4966648383928922,0.3333333333333333,0.5478411441388049,0.9983498349834984,0.9938560112641308,0.0033003300330033,0.995049504950495,0.7064373232290552,0.7289854564009052,0.8,1.0,0.9761520172570428,0.5767572716706595,0.4949003199494641,0.8
455,454,0.5,0.5185185185185186,0.8909090909090909,0.506077503089745,0.506077503089745,0.0,0.4451683125380256,0.995049504950495,0.9999987376715844,0.0,0.9983498349834984,0.6666706764619091,0.6666753641907925,0.6,1.0,0.0032703254667495,0.4937554282639864,0.5,0.49
456,455,0.8,0.6296296296296297,0.0909090909090909,0.4951743869156371,0.4951743869156371,1.0,0.5436696310346024,0.9983498349834984,0.9895663020783172,0.0016501650165016,1.0,0.7308303743736629,0.7671187336090524,0.2,1.0,0.3124574619405565,0.793440053401965,0.5,0.43
457,456,0.6,0.6666666666666667,0.1272727272727272,0.4941164718394433,0.4941164718394433,0.0,0.3997887938184262,0.9917491749174916,0.9966356242303316,0.0,0.9966996699669968,0.6818480855851943,0.6897535252835929,0.6,0.0,0.0004362484135541,0.5371978382691878,0.5,0.48
458,457,0.5,0.6296296296296297,0.0909090909090909,0.4981493090948217,0.4981493090948217,0.0,0.4690847571532672,0.9966996699669968,0.9891075318762308,0.0,1.0,0.7246476972878393,0.757963940916979,0.6,1.0,0.2359205723996319,0.4875376567079784,0.5,0.62
459,458,0.4,0.6666666666666667,0.1272727272727272,0.5096227035889204,0.5096227035889204,0.5,0.5184518325053575,0.9983498349834984,0.9827986380953776,0.0,1.0,0.7167661584518854,0.7761062765450235,0.6,1.0,0.1690520439349402,0.6663320243021309,0.5,0.89
460,459,0.4,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.4593498228342051,0.99009900990099,0.8906827786230246,0.0,0.9983498349834984,0.740995485367319,0.9927983020257573,0.8,1.0,8.059196546103604e-31,0.9976261496105994,0.5,0.6
461,460,0.4,0.4074074074074074,0.1454545454545454,0.4885692542910161,0.4885692542910161,1.0,0.5233110385373336,0.9983498349834984,0.9825050344059147,0.0,1.0,0.773138272565154,0.8508224478993474,0.6,0.0,0.9998966911608518,0.6896364972717542,0.5594876695960062,0.54
462,461,0.5,0.2962962962962963,0.8363636363636363,0.4939226599838083,0.4939226599838083,1.0,0.5496512966845807,0.9983498349834984,0.9999945590140208,0.0,1.0,0.6666950097599268,0.6667146106121256,0.6,0.0,0.998736319373034,0.512102528510331,0.5215072870506454,0.4
463,462,0.6,0.5555555555555556,0.1454545454545454,0.5058391988633146,0.5058391988633146,0.5,0.4674265409523377,0.9966996699669968,0.9961527997177074,0.0,0.9983498349834984,0.6856045785993983,0.6987765603417607,0.4,1.0,0.008458258658213,0.5789565214446848,0.5,0.54
464,463,0.5,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.5,0.5664228452425684,0.9983498349834984,0.938340772869096,0.0016501650165016,0.9983498349834984,0.6222029414134028,0.7740073402062807,0.6,0.0,2.1375853939204774e-133,0.7352724831823059,0.4669244580722738,0.36
465,464,0.5,1.0,0.0727272727272727,0.4940660838075077,0.4940660838075077,0.0,0.480426172002849,0.9966996699669968,0.9976103378863238,0.0,0.9983498349834984,0.6780379448185763,0.6869542992538166,0.2,0.0,0.999956441395953,0.5223235622801023,0.5127367558351793,0.51
466,465,0.8,1.0,0.1636363636363636,0.5058705206106165,0.5058705206106165,1.0,0.5076368694007636,0.9983498349834984,0.9964175747580432,0.0,1.0,0.6837316825869196,0.6973938131153702,0.2,1.0,0.0077601680500795,0.4986094017085436,0.5,0.37
467,466,0.5,0.7777777777777778,0.2,0.500533124835071,0.500533124835071,0.0,0.4163446274308342,0.9933993399339934,0.9850715036239924,0.0,0.9983498349834984,0.7156142583357452,0.7646906152823377,0.8,1.0,0.0096399721656392,0.6675296396375104,0.5,0.77
468,467,0.4,0.4444444444444444,0.2545454545454545,0.5060647190774369,0.5060647190774369,0.0,0.4388061659379154,0.9933993399339934,0.999538986991554,0.0,0.9966996699669968,0.6689360227794379,0.6699493965442564,0.6,0.0,0.0006197712279518,0.5023041164756304,0.5050888013696608,0.48
469,468,0.6,0.7407407407407407,0.1636363636363636,0.5060636847242322,0.5060636847242322,0.3333333333333333,0.5008854172203172,0.9983498349834984,0.9996049810828596,0.0049504950495049,0.9917491749174916,0.6691362576786317,0.6699938700036073,0.8,1.0,0.0035655029987087,0.4979706583424301,0.5,0.49
470,469,0.7,0.962962962962963,0.2,0.4944812653886661,0.4944812653886661,0.5,0.5437122320120996,0.9983498349834984,0.9947803589530164,0.0016501650165016,0.9983498349834984,0.6877678471997046,0.7053585426396547,0.2,0.0,0.9966739911895988,0.5163795639253519,0.5,0.27
471,470,0.6,0.3333333333333333,0.109090909090909,0.5060482700045228,0.5060482700045228,0.0,0.4903790652227882,0.995049504950495,0.9989044820739984,0.0,1.0,0.67109334623346,0.6750379845707744,0.4,0.0,0.0038933775344652,0.5075866247675676,0.5,0.44
472,471,0.7,0.6666666666666667,0.1272727272727272,0.4940800297157663,0.4940800297157663,0.8,0.6017627177010183,0.9983498349834984,0.998350598926402,0.0099009900990099,0.9983498349834984,0.681989621952606,0.6869281549151983,0.0,0.0,0.0004707510453762,0.5108764392193219,0.5,0.29
473,472,0.2,0.4814814814814815,0.5272727272727272,0.4939233824747124,0.4939233824747124,0.0,0.4817934868997919,0.9966996699669968,0.999958139169824,0.0,1.0,0.6667859972486381,0.6669077576597643,0.6,0.0,0.9967109133703644,0.5069369872193783,0.5,0.61
474,473,0.4,0.2962962962962963,0.8363636363636363,0.4939226357112478,0.4939226357112478,0.0,0.397764163764316,0.9933993399339934,0.9999934134232196,0.0,0.9966996699669968,0.6666923610532185,0.666709818807244,0.6,1.0,0.0016193499510356,0.5034567605796418,0.4866587405946593,0.56
475,474,0.3,0.925925925925926,0.5454545454545454,0.5060764346469786,0.5060764346469786,0.0,0.461077050405923,0.99009900990099,0.9999652033214776,0.0,0.9966996699669968,0.666874852113371,0.6669777173151084,0.8,0.0,2.218610510955878e-05,0.490905613115197,0.4865934281109578,0.65
476,475,0.4,0.6296296296296297,0.7818181818181819,0.5060773904468787,0.5060773904468787,0.0,0.4971342481893127,0.9966996699669968,0.9999956277088876,0.0,0.9966996699669968,0.6666912279145302,0.6667062926377124,0.4,0.0,0.0012628626839554,0.4881237565580131,0.4784630193899893,0.57
477,476,0.7,0.0,0.5454545454545454,0.4939241091381714,0.4939241091381714,0.0,0.4446912757893863,0.995049504950495,0.999941640898478,0.0,1.0,0.6669340356708582,0.6670799941666665,0.0,0.0,0.9999777737735588,0.5101934523487865,0.5133995580507075,0.47
478,477,0.4,0.5925925925925926,0.4727272727272727,0.5060744465931909,0.5060744465931909,0.0,0.4659382517757957,0.9933993399339934,0.9998594126571646,0.0,1.0,0.6671972469200668,0.667598192328038,0.8,0.0,0.0033354823940892,0.4975585596921961,0.5,0.56
479,478,0.3,0.1111111111111111,0.0727272727272727,0.5060045892146899,0.5060045892146899,0.3333333333333333,0.4793810050000979,0.9966996699669968,0.9987224051195503,0.0049504950495049,0.9818481848184818,0.676570449420628,0.6796609858687487,0.4,1.0,3.1096222470412536e-05,0.5015288056153098,0.4873818616242725,0.74
480,479,0.7,0.8888888888888888,0.9818181818181818,0.4939225341436934,0.4939225341436934,0.6,0.5742378109066989,0.9983498349834984,0.999998471101362,0.0082508250825082,0.9966996699669968,0.6666784344627807,0.6666815050889074,0.2,0.0,0.0016230501051329,0.5033485987561356,0.4866369177706739,0.37
481,480,0.4,0.5555555555555556,0.1454545454545454,0.5059155171752697,0.5059155171752697,1.0,0.5410394805213736,0.9983498349834984,0.9981853564533134,0.0,1.0,0.6830515032673656,0.6870540179919686,0.6,0.0,0.0067886413384474,0.5070933547764676,0.5,0.49
482,481,0.2,0.2962962962962963,0.4727272727272727,0.4939250713014771,0.4939250713014771,1.0,0.5212416084214664,0.9983498349834984,0.9999069225609064,0.0,0.9983498349834984,0.6670139791258908,0.6673694642705434,1.0,1.0,0.0015358108261978,0.5063526622859671,0.4871595635452632,0.81
483,482,0.7,0.8148148148148149,0.2,0.4951222636842334,0.4951222636842334,1.0,0.5116987729423619,0.9983498349834984,0.9915832319334494,0.0,1.0,0.6863598596252097,0.7177582186138839,0.2,1.0,0.0004367339590339,0.5926683904736487,0.5,0.44
484,483,0.5,0.7037037037037037,0.6909090909090909,0.4939227155279173,0.4939227155279173,0.3333333333333333,0.4795324129173152,0.9933993399339934,0.9999912044010764,0.0016501650165016,0.9983498349834984,0.6667039245079898,0.6667281570031728,0.6,1.0,0.9987354070960456,0.5121122207973301,0.5214751933623816,0.7
485,484,0.4,0.4074074074074074,0.1818181818181818,0.494205171022588,0.494205171022588,0.6666666666666666,0.5224421978687581,0.9983498349834984,0.997647896605844,0.0066006600660066,0.995049504950495,0.6869117556225737,0.6936277462356316,0.4,1.0,0.9925333513865846,0.5388875863059687,0.4653626179819907,0.68
486,485,0.4,0.6666666666666667,0.0727272727272727,0.4939494732553553,0.4939494732553553,1.0,0.5362957435633844,0.9983498349834984,0.9991491294590906,0.0,0.9983498349834984,0.6700071996375621,0.6725715537470857,0.6,0.0,0.9999752436017548,0.5288376740971181,0.5130692413117903,0.77
487,486,0.4,0.5925925925925926,0.3818181818181818,0.4939267008513008,0.4939267008513008,0.3333333333333333,0.5334896731113827,0.9983498349834984,0.999899996691579,0.0,0.9966996699669968,0.6674274696124441,0.6677168916999258,0.4,1.0,0.9999775690943428,0.5116893878913307,0.5133424292968058,0.32
488,487,0.4,0.4074074074074074,0.1818181818181818,0.4941521722218105,0.4941521722218105,0.3333333333333333,0.4071603102191177,0.9917491749174916,0.997103515792367,0.0033003300330033,0.9884488448844884,0.6853528087494802,0.6912654879431864,0.4,0.0,0.0004132489954149,0.5384433428932445,0.5,0.53
489,488,0.4,0.4074074074074074,0.2545454545454545,0.4939301539691417,0.4939301539691417,0.0,0.4994630992271417,0.9966996699669968,0.999692302609546,0.0,1.0,0.6675708076807896,0.6686645348877979,0.4,1.0,0.9986115408358458,0.5159557271151203,0.5172056500171425,0.67
490,489,0.6,0.7037037037037037,0.9454545454545454,0.50607749017715,0.50607749017715,0.0,0.4915870222460603,0.9966996699669968,0.999997731425451,0.0,1.0,0.6666729661468821,0.6666793768199617,0.2,1.0,0.0012612095301528,0.4880580079018689,0.4784028437060883,0.32
491,490,0.8,0.8148148148148149,0.1272727272727272,0.5114553672630215,0.5114553672630215,0.8571428571428571,0.6656504250313535,0.9983498349834984,0.9876544994608584,0.0165016501650165,0.9983498349834984,0.784296237279131,0.8275343605635419,0.0,0.0,5.587828967803943e-05,0.455012336558509,0.5093913596421352,0.15
492,491,0.3,0.5925925925925926,0.4727272727272727,0.5060743634361653,0.5060743634361653,1.0,0.5414576718747426,0.9983498349834984,0.9999136270463662,0.0049504950495049,0.9983498349834984,0.6672622065004838,0.6675227024545095,0.6,1.0,0.0005896155427098,0.4961379357353682,0.5052292195034177,0.48
493,492,0.5,0.5925925925925926,0.2727272727272727,0.5060692819067409,0.5060692819067409,1.0,0.5123865999820225,0.9983498349834984,0.9997758409145002,0.0,1.0,0.6681655299400707,0.6689194968952221,0.8,1.0,0.0013981689594731,0.4918195016166952,0.4830602301262462,0.65
494,493,0.3,0.4814814814814815,0.5272727272727272,0.4939234466517423,0.4939234466517423,0.25,0.530272949531885,0.9983498349834984,0.9999779807682612,0.0016501650165016,0.9933993399339934,0.6668448325121232,0.666906374847557,0.6,1.0,0.999416924112699,0.5073452555291856,0.4947324444724026,0.81
495,494,0.5,0.4814814814814815,0.1818181818181818,0.4885351060445875,0.4885351060445875,0.5,0.5379639354412343,0.9983498349834984,0.9612914845121984,0.0,1.0,0.9003458410113037,0.9977777737930206,0.6,1.0,0.999999999998238,0.8532334816293398,0.509327978361754,0.57
496,495,0.3,0.8888888888888888,0.1636363636363636,0.5060033877853396,0.5060033877853396,0.0,0.4493770010561588,0.9917491749174916,0.998023065376186,0.0,0.9966996699669968,0.675660865404388,0.6808855575283685,0.6,0.0,0.0008458840791371,0.5204654497871689,0.5,0.71
497,496,0.6,0.6296296296296297,0.0909090909090909,0.4976415499046932,0.4976415499046932,1.0,0.5239158209992305,0.9983498349834984,0.9910453108526128,0.0,1.0,0.7263817587222522,0.7646336306970728,0.4,1.0,0.0316338920700338,0.6472734009541398,0.5,0.5
498,497,0.6,0.6296296296296297,0.4181818181818181,0.4939254278649034,0.4939254278649034,1.0,0.5238982651946043,0.9983498349834984,0.9998683579440664,0.0,1.0,0.6670263452680247,0.6674650180315633,0.2,1.0,0.9994111749722708,0.5112540922556217,0.4947600916268028,0.59
499,498,0.6,0.6666666666666667,0.1272727272727272,0.5105361131658762,0.5105361131658762,1.0,0.5105154559714012,0.9983498349834984,0.9790928912583404,0.0,1.0,0.7194504220449349,0.7947081384262357,0.4,1.0,0.0181359931232622,0.6622211702077592,0.4401702330697318,0.44
500,499,0.5,0.7407407407407407,0.6909090909090909,0.5060772462675993,0.5060772462675993,0.8,0.5244317386299313,0.9983498349834984,0.9999937574408336,0.0099009900990099,0.9983498349834984,0.6667232901089282,0.6667352151535998,0.8,1.0,0.0032757634009323,0.4938059438519911,0.5,0.82
501,500,0.5,0.5555555555555556,0.9818181818181818,0.4939225113291026,0.4939225113291026,0.0,0.4696820292492275,0.9966996699669968,0.999997918368772,0.0,0.9983498349834984,0.6666700429609776,0.6666762935038842,0.6,0.0,0.9999778898530768,0.5100153098945178,0.5134406046228879,0.67
502,501,0.7,1.0,0.2,0.5114648939554968,0.5114648939554968,0.4,0.510086638099501,0.9983498349834984,0.9442514084652988,0.0132013201320132,0.9933993399339934,0.8054945478303898,0.9278331293326284,0.0,0.0,4.4468845990336735e-41,0.4824921932364664,0.5076220111455687,0.18
503,502,0.4,0.7037037037037037,0.109090909090909,0.5060524874369803,0.5060524874369803,0.3333333333333333,0.4759753823865851,0.9966996699669968,0.9995265579534696,0.0016501650165016,0.995049504950495,0.6709860927965686,0.6720644244302966,0.6,1.0,0.0038048017401771,0.4987791593269917,0.5,0.47
504,503,0.6,0.5185185185185186,0.3272727272727272,0.5060728656465707,0.5060728656465707,1.0,0.5026180088654562,0.9983498349834984,0.9998383613724074,0.0,1.0,0.6675254549367197,0.6681225459378348,0.4,0.0,0.0005938960972158,0.4975634844175944,0.5052044542663374,0.51
505,504,0.4,0.7777777777777778,0.5272727272727272,0.5060764825918187,0.5060764825918187,0.0,0.461994519384622,0.9966996699669968,0.9999652524665243,0.0,0.9983498349834984,0.6668647927972949,0.6669772651752022,0.6,1.0,2.21830931740532e-05,0.490813505799236,0.4865921020542145,0.47
506,505,0.3,0.5555555555555556,0.9636363636363636,0.5060774664857606,0.5060774664857606,1.0,0.5061191134605487,0.9983498349834984,0.9999984902154768,0.0016501650165016,0.9966996699669968,0.6666784660600599,0.6666817488287698,1.0,1.0,0.998376919839333,0.4967141327070372,0.5133630444681034,0.65
