instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
281,280,1,0.2842694915172165,1,0.4,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.4993245521553744,0.4993245521553744,0.3333333333333333,0.3667375676476131,0.9947368421052633,0.9153652392947104,0.0,0.9982456140350876,0.8275862068965518,0.8819807268083131,0.9629629629629632,0.8,1.0,0.0838691104837014,0.7430595241190935,0.7974544162939058,0.87
282,281,2,0.5859717712326746,4,0.6,0.98,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.857314936197692,0.857314936197692,0.5,0.3032786885245901,0.9887640449438202,0.9915482268524908,0.0017543859649122,0.99438202247191,0.6991869918699187,0.7838826237724744,0.9629629629629632,0.4,1.0,0.0445112575908105,0.1384792759545631,0.1811788390585787,0.72
283,282,1,0.1557700296479881,0,0.3,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1447081356943031,0.1447081356943031,0.25,0.5,0.9964912280701754,0.991679975035336,0.0,0.9929824561403509,0.7107438016528926,0.7961126415671871,0.9629629629629632,0.8,1.0,0.9301800131491016,0.8465951760378803,0.8377712995917557,0.6508333333333333
284,283,1,0.4372628243221527,2,0.2,0.98,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.2087734574830209,0.2087734574830209,0.5,0.5,0.9982456140350876,0.9948996630134492,0.0056179775280898,0.9982456140350876,0.6771653543307087,0.7328754811355777,0.8387096774193549,0.6,0.0,0.8217513587676432,0.7825966977664915,0.8320749975329496,0.34
285,284,1,0.1043276899424617,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1748210277053725,0.1748210277053725,0.0,0.3333333333333333,0.9947368421052633,0.9825701986930052,0.0,0.9929824561403509,0.7107438016528926,0.7999041385002769,0.9285714285714286,0.8,1.0,0.9376303466510792,0.8282448044236722,0.8181587092704775,0.99
286,285,1,0.0730879544173997,0,0.1,1.0,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1739492203835221,0.1739492203835221,0.0,0.3394495412844036,0.9842105263157894,0.9850453978992344,0.0,0.9894736842105264,0.6771653543307087,0.7525437161263933,0.9285714285714286,1.0,1.0,0.9134779903542944,0.8334297710884202,0.8145645120528874,1.0
287,286,1,0.1433269237616539,0,0.1,0.78,0.2542372881355932,0.6666666666666666,0.2105263157894736,0.2394175824709344,0.2394175824709344,0.0,0.1797890230851551,0.9912280701754386,0.9755607030682364,0.0,0.987719298245614,0.6771653543307087,0.7194189140991523,0.7804878048780488,0.8,1.0,0.7727013085103385,0.7389000339166115,0.8584371150031266,0.97
288,287,2,0.9238085803298104,6,0.9,1.0,0.8923884514435696,0.3333333333333333,0.5263157894736842,0.8025853284334865,0.8025853284334865,1.0,0.8338983050847457,0.99438202247191,0.9953528991033782,0.0087719298245614,1.0,0.6771653543307087,0.7398647284474057,0.8666666666666667,0.0,0.0,0.0847961465447004,0.1921215608411147,0.1802308106353229,0.0
289,288,2,0.8852604239702512,6,0.9,0.98,0.8923884514435696,0.3333333333333333,0.7894736842105263,0.855449785068801,0.855449785068801,1.0,0.999999999999902,0.99438202247191,1.0,0.0175438596491228,1.0,0.7107438016528926,0.7995024720756617,0.9629629629629632,0.2,0.0,0.0327908898262468,0.1539563599795864,0.1750235397059927,0.1266666666666666
290,289,2,0.8584620694628957,6,0.6,1.0,0.8923884514435696,0.3333333333333333,0.4210526315789473,0.8576985543041687,0.8576985543041687,1.0,0.6967213114754098,0.99438202247191,0.992824618721294,0.0017543859649122,1.0,0.6880000000000001,0.7737171186934967,0.9629629629629632,0.4,0.0,0.0395350775748609,0.1354460635610399,0.1942464420867247,0.08
291,290,2,0.8308364237309747,6,0.8,0.98,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8573700783367144,0.8573700783367144,0.6666666666666666,0.2781954887218044,0.9887640449438202,0.9904192202174006,0.0017543859649122,0.99438202247191,0.6991869918699187,0.7854561878952124,0.9629629629629632,0.4,0.0,0.0343150877454444,0.1332804572944126,0.1573859125742951,0.29
292,291,1,0.1965799273863323,0,0.2,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.2311849367581017,0.2311849367581017,0.0,0.4850993041608341,0.9929824561403509,0.9269148813637412,0.0,0.9912280701754386,0.8037383177570093,0.8760070899129874,1.0,1.0,0.5,0.7840548190934743,0.7936667393838411,0.8577988772046905,0.885
293,292,1,0.1223801747206866,0,0.1,0.96,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1714589870523957,0.1714589870523957,0.3333333333333333,0.2044198895027624,0.9964912280701754,0.9836756601687032,0.0,0.9929824561403509,0.6991869918699187,0.7851261835862912,0.9285714285714286,1.0,1.0,0.9169923751165912,0.8350048400706592,0.8037217364886291,0.71
294,293,1,0.1170237701763546,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1744144794878002,0.1744144794878002,0.3333333333333333,0.0,0.9947368421052633,0.9912084821417748,0.0,0.9947368421052633,0.7107438016528926,0.8037309741855196,0.9285714285714286,0.8,1.0,0.9292408424080284,0.8502047758155393,0.8384117607183044,0.88
295,294,1,0.0725378248463011,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1744144794878002,0.1744144794878002,0.0,0.0,0.9947368421052633,0.9912084821417748,0.0,0.9947368421052633,0.7107438016528926,0.8037309741855196,0.9285714285714286,1.0,1.0,0.9092452312556524,0.8391891687176912,0.8163386509488502,1.0
296,295,1,0.1575643010930384,0,0.1,0.9,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.2171401831668986,0.2171401831668986,0.0,0.4572339711312521,0.9964912280701754,0.9526796061950528,0.0,0.987719298245614,0.6991869918699187,0.7321657233347729,0.8275862068965518,0.8,1.0,0.8619222349604378,0.8304695459980659,0.8122224124832654,0.75
297,296,1,0.1147395760297488,0,0.2,0.98,0.1076115485564304,0.3333333333333333,0.7894736842105263,0.144550214931199,0.144550214931199,0.0,0.999999999999808,0.9982456140350876,1.0,0.0056179775280898,0.987719298245614,0.7107438016528926,0.7995024720756617,0.9629629629629632,0.8,1.0,0.9672091101737532,0.8460436400204135,0.8249764602940073,0.8733333333333334
298,297,1,0.0597044445613536,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9912280701754386,1.0,0.0,0.9719298245614036,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,1.0,0.955187186363358,0.8712415766256597,0.8153445696428608,1.0
299,298,1,0.0597044445613536,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9912280701754386,1.0,0.0,0.9421052631578948,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,1.0,0.955187186363358,0.8712415766256597,0.8153445696428608,1.0
300,299,1,0.0597044445613536,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9912280701754386,1.0,0.0,0.9719298245614036,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,1.0,0.955187186363358,0.8712415766256597,0.8153445696428608,1.0
301,300,1,0.0597044445613536,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9912280701754386,1.0,0.0,0.9421052631578948,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,1.0,0.955187186363358,0.8712415766256597,0.8153445696428608,1.0
302,301,1,0.1084279118382506,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9929824561403509,1.0,0.0056179775280898,0.9280701754385964,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,0.8571428571428571,0.9586087767381368,0.8665882150554913,0.8050455049868361,0.8620471750471748
303,302,1,0.094444918893342,0,0.1,0.84,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1436157240616071,0.1436157240616071,0.0,0.0,0.9929824561403509,1.0,0.0,0.9298245614035088,0.6771653543307087,0.761141599724277,0.9629629629629632,1.0,0.875,0.9630000179642526,0.8737714118785114,0.8344293890792815,0.8871296677179026
304,303,1,0.3640922736849465,1,0.2,1.0,0.2542372881355932,0.6666666666666666,0.5789473684210527,0.2276388132105362,0.2276388132105362,0.0,0.4643517244091392,0.9964912280701754,0.9642896468552552,0.0,1.0,0.6880000000000001,0.7645736348593493,0.979591836734694,0.8,0.0,0.8248169090365631,0.7854224894556401,0.8652069593981169,0.54
305,304,1,0.1274167105684805,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1482804422096634,0.1482804422096634,0.3333333333333333,0.5,0.9964912280701754,0.9842663589307789,0.0,0.9964912280701754,0.7226890756302521,0.8163709928415811,0.9629629629629632,0.8,1.0,0.9620308722682372,0.8456409605800754,0.8311612370741369,0.796666666666667
306,305,2,0.9288324384223774,6,1.0,1.0,0.8923884514435696,0.3333333333333333,1.0,0.826022708384485,0.826022708384485,1.0,0.904639175257732,0.99438202247191,0.9959839713273716,0.0122807017543859,1.0,0.7107438016528926,0.8076982442078355,0.9285714285714286,0.0,0.0,0.0905494470309092,0.1558339226600024,0.1806219997748241,0.0
307,306,1,0.11897730396281,0,0.1,0.72,0.2816901408450704,1.0,0.3157894736842105,0.2175363273484787,0.2175363273484787,0.0,0.3965818435916846,0.9929824561403509,0.9362840945424138,0.0,0.9859649122807016,0.7107438016528926,0.7410861865407319,0.8,0.8,1.0,0.8620762285822019,0.8517672142518755,0.8122927333890624,0.96
308,307,1,0.0769453325768284,0,0.0,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1711131075383514,0.1711131075383514,0.0,0.0,0.9771929824561404,0.9716975872365952,0.0,0.987719298245614,0.6880000000000001,0.7712648083623694,0.9285714285714286,1.0,1.0,0.930708342216378,0.8479789444131381,0.8396407179095136,0.92
309,308,1,0.1429737971976586,0,0.3,0.98,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1293440499820614,0.1293440499820614,0.5,0.6016260162601625,0.9982456140350876,0.9896173379861078,0.0056179775280898,1.0,0.6991869918699187,0.7688533781889544,0.896551724137931,0.6,1.0,0.9810557630273552,0.8884691967342098,0.8451322570524827,0.8275
310,309,1,0.391913918242141,2,0.3,1.0,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1291581358084699,0.1291581358084699,0.6666666666666666,0.5,0.9982456140350876,0.992242506188238,0.0,1.0,0.6880000000000001,0.7571143089872387,0.896551724137931,0.6,0.0,0.9827097225095832,0.876276380778108,0.8190303872594629,0.3705
311,310,1,0.329635551383475,1,0.1,0.98,0.1076115485564304,0.3333333333333333,0.8947368421052632,0.173747395300349,0.173747395300349,0.3333333333333333,0.5647058823529412,0.9982456140350876,0.9955454983243408,0.0056179775280898,0.9929824561403509,0.7107438016528926,0.8097369801915256,0.9285714285714286,0.8,0.0,0.9303652005087386,0.8600907400733133,0.841730751117098,0.59
312,311,1,0.1127851515794992,0,0.2,1.0,0.1076115485564304,0.3333333333333333,0.5789473684210527,0.1738595022228798,0.1738595022228798,0.3333333333333333,0.2781954887218044,0.9947368421052633,0.9899530544508568,0.0,0.9964912280701754,0.6771653543307087,0.7553409189235961,0.9285714285714286,1.0,1.0,0.9128177862668896,0.834205626252121,0.8062656780039938,0.77
313,312,1,0.1685086994631629,0,0.3,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.2107967862595895,0.2107967862595895,0.0,0.3923540036122818,0.9912280701754386,0.9408128918001256,0.0,0.9894736842105264,0.7610619469026548,0.8476868085316908,0.9629629629629632,0.6,1.0,0.8560785295608179,0.8523178636650627,0.8530514099951422,0.8275
314,313,1,0.093864576264775,0,0.1,0.96,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.2050835572001299,0.2050835572001299,1.0,0.0,0.987719298245614,0.9827640789334834,0.0,0.9964912280701754,0.6666666666666666,0.7251824817518248,0.8666666666666667,1.0,1.0,0.8357716102353411,0.79458504595284,0.8252374809725052,0.9812184052506632
315,314,1,0.0936641184506362,0,0.1,0.96,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.2050835572001299,0.2050835572001299,1.0,0.0,0.987719298245614,0.9827640789334834,0.0,0.9964912280701754,0.6666666666666666,0.7251824817518248,0.8666666666666667,1.0,1.0,0.8651190180350503,0.8013934906327622,0.8037856679919023,0.9677171126364672
316,315,1,0.103997829009201,0,0.1,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.2380041435611585,0.2380041435611585,0.0,0.1121281464530892,0.987719298245614,0.9664711831076048,0.0,0.9929824561403509,0.6771653543307087,0.7294251680078452,0.8205128205128205,1.0,1.0,0.8213969678241488,0.7660160476588501,0.848600010461794,0.94
317,316,1,0.178973390661247,0,0.2,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1738023580874808,0.1738023580874808,0.0,0.2176470588235294,0.9947368421052633,0.9860266858780976,0.0,0.9964912280701754,0.6771653543307087,0.7567720459361185,0.9285714285714286,0.6,1.0,0.9127804791849452,0.8370048951524399,0.8063742816951328,0.77
318,317,1,0.4303555687898116,3,0.3,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1424396964549923,0.1424396964549923,0.6666666666666666,0.0,0.9964912280701754,0.9918134200307052,0.0,0.9929824561403509,0.6991869918699187,0.7903342366757002,0.9629629629629632,0.4,0.0,0.9698715164747492,0.8591591037940164,0.8213359669923642,0.3675
319,318,2,0.8792873336071809,6,1.0,0.98,0.8923884514435696,0.3333333333333333,0.4210526315789473,0.7791240893637392,0.7791240893637392,1.0,0.8198874296435272,0.99438202247191,0.9802430681091304,0.0175438596491228,1.0,0.7610619469026548,0.8160636611026592,0.9285714285714286,0.2,0.0,0.151587539278039,0.1255505830367413,0.1771378760421341,0.07
320,319,1,0.3256575837125884,1,0.3,0.88,0.1076115485564304,0.3333333333333333,0.7368421052631579,0.1730134590149631,0.1730134590149631,0.0,0.4285714285714286,0.9947368421052633,0.981940657178788,0.0,0.9982456140350876,0.7107438016528926,0.816086186540732,0.9285714285714286,0.8,0.0,0.9388001243372532,0.8551905058364813,0.822063867550735,0.63
321,320,1,0.1724479470384712,1,0.1,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.4803353277220304,0.4803353277220304,0.0,0.3421541596739391,0.9929824561403509,0.9222081254252664,0.0,0.9929824561403509,0.7499999999999999,0.8539862914862915,0.9285714285714286,1.0,1.0,0.2628838737242284,0.849668329068921,0.8527601149760231,1.0
322,321,2,0.8972867164907404,6,1.0,1.0,0.8923884514435696,0.3333333333333333,0.631578947368421,0.8075213739132202,0.8075213739132202,1.0,0.7844408427876823,0.99438202247191,0.9845332320727178,0.0140350877192982,1.0,0.7107438016528926,0.8194612479054841,0.9896907216494844,0.0,0.0,0.1119310695237133,0.1451184701646804,0.1892301613671634,0.17
323,322,1,0.0946970347683441,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1704447912159719,0.1704447912159719,0.0,0.4155172413793103,0.987719298245614,0.970232105562939,0.0,0.9947368421052633,0.6991869918699187,0.7960220673635309,0.9285714285714286,0.8,1.0,0.9333816285121356,0.8653647756785408,0.8430713871992589,0.99
324,323,2,0.9445179810827934,6,0.8,0.98,0.8923884514435696,0.3333333333333333,0.5263157894736842,0.8369781877327095,0.8369781877327095,1.0,0.9999999999999348,0.99438202247191,1.0,0.0122807017543859,1.0,0.7478260869565216,0.8646537842190016,1.0,0.0,0.0,0.0563812422657469,0.1205917713125981,0.1359190999248947,0.02
325,324,1,0.0528129823522037,0,0.2,0.96,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.1362979547408983,0.1362979547408983,0.0,0.1262886597938144,0.9912280701754386,0.9689956396642244,0.0,0.987719298245614,0.7350427350427351,0.8138815207780725,0.896551724137931,1.0,1.0,0.9645377402977616,0.8784580431727402,0.8501263224162751,0.99
326,325,1,0.1419529802221868,0,0.1,1.0,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.143567926162353,0.143567926162353,0.0909090909090909,0.5,0.9964912280701754,0.9923704598344478,0.0,0.9666666666666668,0.6771653543307087,0.7639388025214797,0.9629629629629632,0.8,0.8888888888888888,0.9373537733407954,0.8660604295825955,0.8279865536415375,0.8279924732130614
327,326,1,0.152293375194405,0,0.3,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.2370272686186862,0.2370272686186862,0.0,0.2727430857540442,0.9964912280701754,0.9692932527412804,0.0,0.9964912280701754,0.6771653543307087,0.7428297814124586,0.9142857142857144,0.8,1.0,0.8186024461271199,0.7749961710732972,0.8166411316331531,0.8760000000000001
328,327,1,0.1902721680737643,1,0.2,0.92,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.4855717668877015,0.4855717668877015,0.3333333333333333,0.4984326018808777,0.9964912280701754,0.9238420889027044,0.0056179775280898,0.9929824561403509,0.6666666666666666,0.8417508417508417,0.9629629629629632,0.8,1.0,0.3463823872520252,0.8712046033150943,0.8407800009902946,1.0
329,328,2,0.9049864620044932,6,0.9,1.0,0.8923884514435696,0.3333333333333333,0.7894736842105263,0.8577075257249618,0.8577075257249618,1.0,0.6620689655172414,0.99438202247191,0.9924758983893526,0.0245614035087719,1.0,0.6991869918699187,0.7937240671841748,0.9629629629629632,0.2,0.0,0.0638981443444924,0.1329489574368866,0.1632341261916623,0.01
330,329,1,0.0912493477104735,0,0.2,0.96,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.1362001785562381,0.1362001785562381,0.0,0.1121281464530892,0.9912280701754386,0.9643544394315978,0.0,0.9929824561403509,0.7350427350427351,0.815958363976411,0.8971962616822429,0.8,1.0,0.9737883661733386,0.8857486341856963,0.8679669133781244,0.925
331,330,1,0.0977353271222206,0,0.1,0.88,0.1076115485564304,0.3333333333333333,0.7368421052631579,0.1530971401648083,0.1530971401648083,0.0,0.2242562929061785,0.9929824561403509,0.967296335406156,0.0,0.9947368421052633,0.7350427350427351,0.8506863506863508,0.9696969696969696,0.8,1.0,0.9485972436402924,0.8750898887908848,0.8199009048354993,0.97
332,331,1,0.0515424314554341,0,0.2,0.98,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1324844339983225,0.1324844339983225,0.0,0.9999999999998932,0.9982456140350876,1.0,0.0056179775280898,0.9964912280701754,0.7226890756302521,0.8016986850658251,0.896551724137931,1.0,1.0,0.969786773165005,0.8847891618831654,0.838669476219225,0.9975
333,332,2,0.948457568544566,6,0.9,0.98,0.8923884514435696,0.3333333333333333,0.6842105263157895,0.8675155660016775,0.8675155660016775,1.0,0.9999999999999568,0.99438202247191,1.0,0.0122807017543859,1.0,0.7226890756302521,0.8016986850658251,0.896551724137931,0.0,0.0,0.0302132268349948,0.1152108381168346,0.1613305237807751,0.0025
334,333,2,0.8956944728451097,6,0.9,1.0,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8152286084846228,0.8152286084846228,1.0,0.8549019607843138,0.99438202247191,0.9907478285720118,0.0122807017543859,1.0,0.7350427350427351,0.821886446886447,0.9285714285714286,0.2,0.0,0.1129031596048083,0.1275230889574797,0.1554069143670539,0.03
335,334,1,0.0640942422544373,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1298754142611755,0.1298754142611755,0.0,0.0,0.9614035087719298,0.982644459353032,0.0,0.968421052631579,0.6771653543307087,0.7473359928152218,0.896551724137931,1.0,1.0,0.9639208086894736,0.887134540401173,0.8271493994029304,0.937229797979798
